update,ep_num,ep_score,ep_kills,ep_steps,start_p_x,start_alien_dir,start_swarm_drift
296,43240,1106.8,40,2190,212,-1,46.2
296,43241,1095.2,40,2040,121,1,71.2
296,43242,385.2,31,1891,475,1,26.2
296,43243,288.5,27,1484,216,-1,45.0
296,43244,1116.9,40,2018,336,1,11.2
296,43245,1084.1,40,2344,590,1,57.5
296,43246,553.6,33,2025,725,1,95.0
296,43247,1087.6,40,2851,159,1,61.2
296,43248,537.0,32,2112,488,1,30.0
296,43249,664.4,35,2217,381,-1,0
296,43250,472.3,33,1868,179,1,55.0
296,43251,1129.1,40,2067,600,1,60.0
296,43252,948.8,40,3290,130,-1,68.8
296,43253,645.6,38,2923,414,-1,8.8
296,43254,1089.1,40,2441,229,-1,41.2
296,43255,1049.8,40,2248,235,-1,40.0
296,43256,960.0,40,2639,63,-1,87.5
296,43257,1080.1,40,3089,80,-1,82.5
296,43258,1087.0,40,2382,283,1,26.2
296,43259,1058.5,40,2268,259,-1,32.5
296,43260,944.4,40,2969,51,-1,91.2
296,43261,787.6,38,2576,343,-1,10.0
296,43262,1081.6,40,2934,324,1,15.0
296,43263,1085.4,40,2227,674,-1,81.2
296,43264,1060.0,40,2543,460,-1,21.2
296,43265,646.2,35,2501,218,-1,45.0
296,43266,1113.8,40,2551,505,-1,33.8
296,43267,205.7,28,1819,756,-1,103.8
296,43268,1068.0,40,3116,380,1,0
296,43269,1093.8,40,2356,6,-1,103.8
296,43270,1031.8,40,2666,424,-1,11.2
296,43271,429.0,32,1892,287,1,25.0
296,43272,948.5,40,2391,59,1,88.8
296,43273,1056.1,40,2155,546,-1,45.0
296,43274,1091.8,40,2210,68,-1,86.2
296,43275,1113.5,40,2117,386,1,1.2
296,43276,1118.7,40,1962,664,-1,78.8
296,43277,213.6,25,1544,675,-1,81.2
296,43278,1112.6,40,2037,526,1,40.0
296,43279,442.9,31,1560,528,1,40.0
296,43280,947.4,40,2225,250,-1,35.0
296,43281,1068.4,40,2164,434,-1,15.0
296,43282,517.5,35,2288,417,-1,10.0
296,43283,1095.3,40,2568,261,-1,32.5
296,43284,1049.7,40,2446,474,-1,25.0
296,43285,1069.8,40,2439,183,1,53.8
296,43286,853.7,39,2836,438,-1,15.0
296,43287,358.3,30,1840,55,-1,90.0
296,43288,1066.0,40,3078,395,-1,3.8
296,43289,1099.6,40,2057,693,1,86.2
296,43290,1101.7,40,2281,153,1,62.5
296,43291,447.7,33,1892,2,1,105.0
296,43292,298.7,27,1461,439,-1,16.2
296,43293,1052.5,40,2498,483,1,27.5
296,43294,355.3,29,1468,366,-1,3.8
296,43295,1116.9,40,2453,347,1,8.8
296,43296,990.8,40,2054,520,1,38.8
296,43297,668.2,35,2116,224,-1,42.5
296,43298,718.3,38,2375,157,1,61.2
296,43299,647.4,37,2259,212,1,46.2
296,43300,1090.2,40,2620,307,1,20.0
296,43301,1079.9,40,2708,584,-1,56.2
296,43302,972.0,40,2276,289,1,25.0
296,43303,1104.6,40,2048,143,-1,65.0
296,43304,1108.4,40,2508,458,1,21.2
296,43305,962.2,40,2733,16,-1,100.0
296,43306,1080.5,40,2214,721,1,93.8
296,43307,1027.4,40,3519,266,-1,31.2
296,43308,621.5,34,2235,168,-1,58.8
296,43309,1058.2,40,3233,557,-1,48.8
296,43310,1062.0,40,2493,614,1,65.0
296,43311,1098.2,40,2274,180,-1,55.0
296,43312,1004.0,40,1951,575,-1,53.8
296,43313,1072.2,40,2619,442,-1,16.2
296,43314,1069.9,40,2566,82,-1,82.5
296,43315,1061.7,40,2750,432,-1,13.8
296,43316,1097.7,40,2032,86,1,81.2
296,43317,956.8,40,2261,347,-1,8.8
296,43318,1013.1,40,2908,652,1,75.0
296,43319,299.1,27,1592,297,1,22.5
296,43320,1108.0,40,2112,469,1,23.8
296,43321,1130.8,40,2201,516,1,37.5
296,43322,1077.9,40,2387,503,-1,33.8
296,43323,299.0,27,1567,140,-1,66.2
296,43324,1071.7,40,2463,123,1,71.2
296,43325,1088.5,40,2292,426,-1,12.5
296,43326,726.2,39,3020,325,-1,15.0
296,43327,1101.7,40,2152,589,1,57.5
296,43328,1008.6,40,2822,675,1,81.2
296,43329,989.0,40,2282,413,1,8.8
296,43330,1058.5,40,3244,445,1,17.5
296,43331,1101.3,40,2264,261,-1,32.5
296,43332,1124.3,40,2004,184,-1,53.8
296,43333,440.9,31,1576,454,1,20.0
296,43334,1102.6,40,2221,412,1,8.8
296,43335,998.0,40,2683,642,-1,72.5
296,43336,1100.4,40,2319,159,1,61.2
296,43337,1118.0,40,2256,2,-1,105.0
296,43338,1096.2,40,2306,250,-1,35.0
296,43339,918.2,40,2403,121,1,71.2
296,43340,1050.5,40,2663,445,1,17.5
296,43341,442.9,32,1970,429,-1,12.5
296,43342,1103.4,40,1965,56,1,90.0
296,43343,822.1,39,3397,0,1,105.0
296,43344,1074.6,40,2627,26,1,97.5
296,43345,1095.6,40,2173,563,1,50.0
296,43346,1133.3,40,1904,496,1,31.2
296,43347,1056.1,40,2179,598,1,60.0
296,43348,625.9,35,2404,145,1,65.0
296,43349,1069.7,40,2629,293,1,23.8
296,43350,706.5,36,2270,31,-1,96.2
296,43351,1101.1,40,2293,202,1,48.8
296,43352,1091.7,40,2224,738,1,98.8
296,43353,1068.0,40,2444,326,1,15.0
296,43354,1100.8,40,2638,110,-1,75.0
296,43355,444.2,35,2037,729,-1,96.2
296,43356,1106.8,40,2246,62,-1,87.5
296,43357,1056.1,40,2426,61,1,87.5
296,43358,69.7,24,1816,89,1,80.0
296,43359,417.1,34,1854,641,1,72.5
296,43360,1101.6,40,2242,225,1,42.5
296,43361,490.8,33,1923,140,1,66.2
296,43362,1102.9,40,2608,43,1,92.5
296,43363,1052.7,40,3640,575,1,53.8
296,43364,1108.6,40,2522,432,1,13.8
296,43365,1106.5,40,2220,661,1,77.5
296,43366,710.0,37,2769,51,-1,91.2
296,43367,1054.2,40,3351,261,-1,32.5
296,43368,1085.7,40,2322,401,-1,5.0
296,43369,1078.1,40,2326,691,1,86.2
296,43370,1078.9,40,2792,461,1,22.5
296,43371,362.0,33,1903,337,1,11.2
296,43372,339.1,29,1520,502,-1,33.8
296,43373,1001.3,40,2491,637,-1,71.2
296,43374,499.8,38,2764,437,1,15.0
296,43375,1078.2,40,2233,330,1,13.8
296,43376,1079.1,40,2176,720,1,93.8
296,43377,1029.8,40,3331,179,1,55.0
296,43378,1060.8,40,2353,269,-1,30.0
296,43379,1106.2,40,2044,198,1,50.0
296,43380,1107.5,40,2461,106,-1,75.0
296,43381,1059.4,40,2221,133,1,67.5
296,43382,234.3,25,1628,144,-1,65.0
296,43383,1090.6,40,2171,376,1,0
296,43384,1122.7,40,2094,212,-1,46.2
296,43385,291.3,27,1735,47,1,92.5
296,43386,1071.5,40,2264,390,-1,2.5
296,43387,639.3,37,1912,306,-1,20.0
296,43388,1030.0,40,2843,271,-1,30.0
296,43389,948.7,40,2589,437,-1,15.0
296,43390,989.0,40,2086,50,1,91.2
296,43391,593.1,33,2251,30,1,96.2
296,43392,1003.1,40,2753,749,-1,102.5
296,43393,704.1,36,2405,658,1,76.2
296,43394,1112.6,40,2166,296,1,22.5
296,43395,21.8,18,1462,317,-1,17.5
296,43396,1073.8,40,2056,54,-1,90.0
296,43397,981.4,40,2768,624,-1,67.5
296,43398,1094.8,40,2278,416,1,10.0
296,43399,1079.1,40,2502,511,-1,36.2
296,43400,1115.9,40,2362,345,1,8.8
296,43401,744.8,37,2537,611,-1,63.8
296,43402,606.9,37,2543,703,-1,88.8
296,43403,308.2,29,1893,103,-1,76.2
296,43404,971.5,40,2113,539,-1,43.8
296,43405,1087.9,40,2265,602,-1,61.2
296,43406,1120.1,40,2072,720,-1,93.8
296,43407,1004.1,40,1951,495,1,31.2
296,43408,350.1,30,1834,27,1,97.5
296,43409,773.7,38,2941,135,1,67.5
296,43410,1051.6,40,2919,535,1,42.5
296,43411,850.1,39,2748,723,1,95.0
296,43412,1111.6,40,1955,593,-1,58.8
296,43413,985.8,40,2584,279,-1,27.5
296,43414,1120.3,40,2895,248,1,36.2
296,43415,1101.4,40,2554,445,1,17.5
296,43416,1066.3,40,3048,523,1,38.8
296,43417,1101.6,40,2379,600,-1,60.0
296,43418,445.0,31,1588,362,1,5.0
296,43419,938.9,40,3187,212,1,46.2
296,43420,1080.7,40,2891,591,1,57.5
296,43421,1091.0,40,2746,601,1,61.2
296,43422,187.0,28,1732,288,1,25.0
296,43423,1038.7,40,2321,528,-1,40.0
296,43424,994.4,40,2079,31,1,96.2
296,43425,1101.6,40,2617,194,1,51.2
296,43426,1123.1,40,2021,501,1,32.5
296,43427,964.3,40,2426,67,1,86.2
296,43428,1064.0,40,2267,191,-1,52.5
296,43429,1094.5,40,2632,566,1,51.2
296,43430,190.8,28,1631,276,-1,28.8
296,43431,1000.6,40,2732,442,1,16.2
296,43432,1026.9,40,2895,284,1,26.2
296,43433,906.7,40,3591,612,1,63.8
296,43434,1083.9,40,2256,103,1,76.2
296,43435,1039.8,40,2597,433,-1,13.8
296,43436,729.3,37,2471,267,-1,31.2
296,43437,1063.0,40,2740,456,1,20.0
296,43438,1088.0,40,2435,513,-1,36.2
296,43439,1095.4,40,2007,455,-1,20.0
296,43440,1119.0,40,2186,283,1,26.2
296,43441,1085.6,40,2584,661,-1,77.5
296,43442,820.0,39,3866,659,1,77.5
297,43443,375.2,30,2029,433,1,13.8
297,43444,393.1,31,1784,307,-1,20.0
297,43445,1091.1,40,2743,505,-1,33.8
297,43446,535.3,35,2326,224,1,42.5
297,43447,721.7,37,2411,585,1,56.2
297,43448,315.2,31,1704,599,1,60.0
297,43449,1098.8,40,2507,199,-1,50.0
297,43450,948.8,40,3187,112,1,73.8
297,43451,1104.5,40,2294,387,1,1.2
297,43452,1117.6,40,2295,356,1,6.2
297,43453,1107.2,40,2154,571,1,52.5
297,43454,1028.4,40,2608,584,-1,56.2
297,43455,1058.5,40,2368,221,-1,43.8
297,43456,66.9,20,1576,377,-1,0
297,43457,1117.1,40,2270,490,1,30.0
297,43458,1045.1,40,2525,456,1,20.0
297,43459,740.6,37,2243,453,-1,20.0
297,43460,1103.8,40,1945,97,-1,77.5
297,43461,1097.8,40,2497,103,-1,76.2
297,43462,1103.3,40,2309,201,1,48.8
297,43463,676.1,38,2448,416,-1,10.0
297,43464,757.2,37,2787,238,-1,38.8
297,43465,1065.0,40,2471,268,1,30.0
297,43466,998.8,40,2623,650,-1,75.0
297,43467,827.2,40,3088,731,1,97.5
297,43468,646.3,36,2951,723,1,95.0
297,43469,1090.4,40,2333,256,1,33.8
297,43470,691.7,36,2228,258,1,33.8
297,43471,1086.6,40,2368,38,-1,95.0
297,43472,730.9,37,2734,462,1,22.5
297,43473,1064.3,40,2141,264,-1,31.2
297,43474,938.0,40,2359,619,1,66.2
297,43475,1059.2,40,3077,435,1,15.0
297,43476,1093.8,40,2237,385,-1,1.2
297,43477,1077.6,40,2217,385,-1,1.2
297,43478,945.1,40,2760,169,-1,57.5
297,43479,71.2,20,1654,260,1,32.5
297,43480,1125.5,40,2650,181,1,55.0
297,43481,1101.7,40,2556,394,1,3.8
297,43482,1061.7,40,3158,181,-1,55.0
297,43483,1062.2,40,3174,576,-1,53.8
297,43484,173.0,28,1687,86,1,81.2
297,43485,544.1,32,2320,416,1,10.0
297,43486,1030.9,40,2277,129,-1,68.8
297,43487,1104.8,40,2401,635,1,70.0
297,43488,1103.5,40,2075,655,-1,76.2
297,43489,568.7,33,2258,319,-1,16.2
297,43490,1083.8,40,2033,16,1,100.0
297,43491,1124.3,40,2171,60,-1,88.8
297,43492,1052.4,40,2195,713,1,92.5
297,43493,1108.0,40,2385,742,-1,100.0
297,43494,554.3,34,1795,425,1,12.5
297,43495,1070.9,40,2016,437,-1,15.0
297,43496,1035.1,40,2712,570,-1,52.5
297,43497,851.0,39,3317,583,-1,56.2
297,43498,981.3,40,2264,461,1,22.5
297,43499,339.7,28,1744,198,-1,50.0
297,43500,947.3,40,3402,432,1,13.8
297,43501,488.0,32,1891,486,1,28.8
297,43502,453.8,31,1805,586,1,56.2
297,43503,953.5,40,2691,686,1,85.0
297,43504,1109.5,40,1984,577,-1,53.8
297,43505,1092.5,40,2231,256,-1,33.8
297,43506,1095.3,40,2301,470,-1,25.0
297,43507,356.2,30,1860,616,1,65.0
297,43508,1060.0,40,2374,753,1,102.5
297,43509,1089.8,40,2145,60,1,88.8
297,43510,1092.6,40,1941,557,-1,48.8
297,43511,854.1,39,2738,188,-1,52.5
297,43512,1012.6,40,2215,571,1,52.5
297,43513,611.7,35,1825,591,-1,57.5
297,43514,981.4,40,1935,690,-1,85.0
297,43515,738.8,37,2435,183,-1,53.8
297,43516,1095.9,40,2114,672,-1,80.0
297,43517,1047.8,40,2422,12,1,101.2
297,43518,1045.8,40,2278,158,-1,61.2
297,43519,979.1,40,2210,509,1,35.0
297,43520,1086.8,40,3079,666,-1,78.8
297,43521,1135.6,40,2291,715,1,92.5
297,43522,1072.9,40,2443,354,1,6.2
297,43523,1063.4,40,2246,402,-1,5.0
297,43524,1018.1,40,3002,20,1,100.0
297,43525,336.2,28,1958,11,1,102.5
297,43526,199.0,24,1538,92,1,80.0
297,43527,989.5,40,2666,372,-1,1.2
297,43528,904.5,40,3461,376,1,0
297,43529,1100.8,40,2646,674,-1,81.2
297,43530,1075.7,40,2041,190,1,52.5
297,43531,1104.2,40,1986,567,1,51.2
297,43532,404.6,30,1805,731,-1,97.5
297,43533,1057.4,40,2571,675,1,81.2
297,43534,577.1,33,2227,211,1,46.2
297,43535,1109.4,40,2178,759,-1,105.0
297,43536,1086.5,40,2413,421,-1,11.2
297,43537,1106.4,40,2485,349,-1,7.5
297,43538,515.7,33,1566,646,-1,73.8
297,43539,1035.8,40,3365,317,-1,17.5
297,43540,1050.0,40,2466,394,-1,3.8
297,43541,1077.1,40,2104,725,1,95.0
297,43542,904.7,40,2599,542,-1,45.0
297,43543,1021.9,40,3432,214,-1,45.0
297,43544,1079.7,40,2225,50,-1,91.2
297,43545,1073.7,40,2509,757,-1,103.8
297,43546,976.1,40,2328,211,-1,46.2
297,43547,1068.6,40,2775,27,1,97.5
297,43548,1023.4,40,2726,321,1,16.2
297,43549,996.8,40,2736,317,1,17.5
297,43550,1106.0,40,2678,149,-1,63.8
297,43551,1129.7,40,2570,534,1,42.5
297,43552,1036.3,40,2793,556,1,48.8
297,43553,983.8,40,2680,485,-1,28.8
297,43554,1080.7,40,2315,43,-1,92.5
297,43555,312.2,28,1477,500,-1,32.5
297,43556,1076.0,40,3042,715,-1,92.5
297,43557,791.3,38,2609,588,1,57.5
297,43558,1090.5,40,2254,404,-1,6.2
297,43559,1046.3,40,3289,134,-1,67.5
297,43560,1040.2,40,2428,448,1,18.8
297,43561,1074.2,40,2583,202,-1,48.8
297,43562,1094.0,40,2074,745,1,101.2
297,43563,402.6,34,1790,483,-1,27.5
297,43564,1102.9,40,1881,126,1,70.0
297,43565,807.4,39,3553,264,-1,31.2
297,43566,477.4,32,1795,757,-1,103.8
297,43567,1102.7,40,2154,225,1,42.5
297,43568,1044.1,40,2462,145,-1,65.0
297,43569,1098.5,40,2246,27,-1,97.5
297,43570,474.9,33,2074,605,-1,62.5
297,43571,723.0,37,2157,530,-1,41.2
297,43572,1078.1,40,2174,638,1,71.2
297,43573,1097.1,40,2559,70,1,85.0
297,43574,1045.9,40,3047,459,-1,21.2
297,43575,699.5,36,2173,706,1,90.0
297,43576,1082.7,40,2166,141,-1,66.2
297,43577,1029.9,40,2711,207,-1,47.5
297,43578,404.2,31,1643,363,-1,3.8
297,43579,318.6,28,1566,119,-1,72.5
297,43580,1119.6,40,2143,574,1,53.8
297,43581,1086.1,40,2185,377,-1,0
297,43582,1112.6,40,2542,428,1,12.5
297,43583,1101.1,40,2342,90,-1,80.0
297,43584,969.0,40,2174,594,1,58.8
297,43585,1098.3,40,2226,103,1,76.2
297,43586,647.0,39,3680,489,-1,30.0
297,43587,1076.2,40,2628,251,-1,35.0
297,43588,1106.7,40,2056,341,1,10.0
297,43589,1083.2,40,2185,270,-1,30.0
297,43590,1070.7,40,2824,621,1,66.2
297,43591,986.4,40,2441,63,1,87.5
297,43592,1096.3,40,2227,1,-1,105.0
297,43593,1112.7,40,2178,675,1,81.2
297,43594,1099.0,40,2761,522,-1,38.8
297,43595,1087.3,40,2053,93,-1,78.8
297,43596,1100.1,40,2466,464,-1,22.5
297,43597,851.0,39,3270,298,1,22.5
297,43598,1101.0,40,2549,279,1,27.5
297,43599,1102.2,40,2080,314,-1,17.5
297,43600,1070.4,40,2316,280,-1,27.5
297,43601,1087.4,40,2194,253,-1,35.0
297,43602,997.9,40,3540,562,1,50.0
297,43603,1067.3,40,2250,337,-1,11.2
297,43604,1099.4,40,2512,238,-1,38.8
297,43605,306.6,28,1643,408,1,7.5
297,43606,268.8,28,1784,307,-1,20.0
297,43607,714.2,36,2331,105,1,76.2
297,43608,1089.3,40,2216,596,-1,60.0
297,43609,1099.9,40,2182,475,-1,26.2
297,43610,957.2,40,2559,68,1,86.2
297,43611,292.8,27,1527,87,1,81.2
297,43612,1072.1,40,2506,537,-1,42.5
297,43613,375.5,33,1982,277,-1,27.5
297,43614,1062.5,40,2119,690,1,85.0
297,43615,1096.2,40,2286,415,-1,8.8
297,43616,1091.0,40,2498,638,1,71.2
297,43617,1055.3,40,2992,733,-1,97.5
297,43618,944.4,40,2386,73,1,85.0
297,43619,954.3,40,3192,118,-1,72.5
297,43620,990.1,40,2839,599,1,60.0
297,43621,1047.5,40,2493,272,1,30.0
297,43622,931.2,40,3748,580,-1,55.0
297,43623,883.2,40,2348,478,-1,26.2
297,43624,664.2,39,3625,104,1,76.2
297,43625,970.9,40,2295,394,1,3.8
297,43626,1075.5,40,2158,506,1,35.0
297,43627,597.4,34,2263,735,1,97.5
297,43628,946.5,40,2405,53,1,90.0
297,43629,628.3,34,1989,104,-1,76.2
297,43630,1138.8,40,2125,362,1,5.0
297,43631,1112.6,40,2296,451,-1,18.8
297,43632,1084.8,40,2693,502,-1,33.8
297,43633,1052.7,40,2439,755,-1,103.8
297,43634,345.1,32,1735,460,1,21.2
297,43635,399.6,30,1515,652,-1,75.0
297,43636,357.0,34,2201,238,1,38.8
297,43637,1077.2,40,2629,445,-1,17.5
297,43638,1113.9,40,2372,318,1,16.2
297,43639,564.8,38,2292,71,1,85.0
297,43640,1116.1,40,2249,173,1,57.5
297,43641,227.3,26,1630,517,-1,37.5
297,43642,1112.8,40,2310,420,1,10.0
297,43643,1023.0,40,2590,270,1,30.0
297,43644,363.8,32,1807,701,-1,88.8
297,43645,1012.7,40,3543,350,1,7.5
297,43646,1119.8,40,2116,235,1,40.0
297,43647,448.5,32,1855,123,1,71.2
297,43648,1061.3,40,2803,313,-1,17.5
297,43649,1045.7,40,2288,560,1,50.0
297,43650,1069.9,40,2581,46,1,92.5
297,43651,399.7,30,1539,251,-1,35.0
297,43652,1103.7,40,2236,173,-1,57.5
297,43653,1076.6,40,1965,5,-1,103.8
297,43654,1073.5,40,1999,117,-1,72.5
297,43655,519.6,33,2174,419,1,10.0
297,43656,1114.7,40,2181,657,1,76.2
297,43657,448.4,31,2040,252,1,35.0
297,43658,965.5,40,2187,149,1,63.8
297,43659,1106.8,40,2193,371,1,2.5
297,43660,1093.1,40,2492,365,1,3.8
297,43661,568.4,34,1724,5,1,103.8
297,43662,970.9,40,2768,621,1,66.2
297,43663,994.6,40,2453,94,1,78.8
297,43664,1089.7,40,2274,140,1,66.2
297,43665,1100.5,40,2277,581,-1,55.0
297,43666,1062.1,40,2438,666,1,78.8
297,43667,840.0,40,2711,611,-1,63.8
297,43668,1106.7,40,2756,743,1,100.0
297,43669,1090.3,40,2312,200,1,50.0
297,43670,779.0,38,3032,676,1,81.2
297,43671,1068.8,40,2160,320,-1,16.2
297,43672,1086.3,40,2464,57,1,88.8
297,43673,1056.7,40,2154,368,1,2.5
297,43674,953.4,40,1980,582,-1,55.0
297,43675,397.0,31,1776,343,-1,10.0
297,43676,1083.0,40,2566,544,1,45.0
297,43677,240.6,29,1816,742,-1,100.0
297,43678,969.3,40,2159,9,1,102.5
297,43679,723.5,39,3601,82,1,82.5
297,43680,1116.8,40,2528,586,-1,56.2
297,43681,1097.4,40,2697,87,1,81.2
297,43682,1105.2,40,2042,152,1,62.5
297,43683,1078.9,40,2333,657,-1,76.2
297,43684,980.5,40,2522,682,-1,83.8
297,43685,1106.1,40,2087,605,-1,62.5
297,43686,975.7,40,2197,424,-1,11.2
297,43687,1097.0,40,2425,519,1,37.5
297,43688,956.0,40,2333,481,-1,27.5
297,43689,1108.2,40,2149,258,1,33.8
297,43690,515.0,34,1914,9,-1,102.5
297,43691,226.1,25,1623,211,1,46.2
297,43692,1091.3,40,2337,756,-1,103.8
297,43693,371.8,29,1494,475,-1,26.2
297,43694,1051.3,40,2538,115,-1,72.5
297,43695,958.8,40,2271,204,-1,48.8
297,43696,487.8,34,2097,336,-1,11.2
297,43697,1066.9,40,2229,167,1,58.8
297,43698,466.7,33,1844,36,-1,95.0
297,43699,1105.9,40,2311,706,-1,90.0
297,43700,1090.4,40,2049,266,-1,31.2
297,43701,1115.3,40,1931,639,-1,71.2
297,43702,1099.8,40,2576,118,1,72.5
297,43703,1062.0,40,2294,566,-1,51.2
297,43704,1104.3,40,2448,206,1,47.5
297,43705,251.6,26,1518,697,-1,87.5
297,43706,567.9,35,2090,28,1,97.5
297,43707,1099.6,40,2549,393,-1,2.5
297,43708,1101.7,40,2266,242,-1,37.5
297,43709,993.2,40,2180,563,1,50.0
297,43710,999.3,40,2172,196,1,50.0
297,43711,963.7,40,3045,408,-1,7.5
297,43712,1110.2,40,2220,338,1,11.2
297,43713,227.9,29,1689,93,1,78.8
297,43714,1103.5,40,2186,137,1,67.5
297,43715,1111.1,40,2059,248,-1,36.2
297,43716,1088.2,40,2168,430,-1,13.8
297,43717,1062.6,40,3467,299,-1,22.5
297,43718,1067.1,40,2966,696,1,87.5
297,43719,910.8,40,2911,29,1,97.5
297,43720,262.0,26,1561,60,-1,88.8
297,43721,1117.1,40,1989,248,-1,36.2
297,43722,1109.1,40,2529,208,-1,47.5
297,43723,1072.0,40,2761,571,1,52.5
297,43724,556.4,35,2320,594,1,58.8
297,43725,1116.0,40,2611,486,1,28.8
297,43726,937.9,40,2966,323,1,15.0
297,43727,1066.7,40,2270,339,-1,11.2
297,43728,1103.1,40,2184,205,1,47.5
297,43729,921.1,40,2674,293,1,23.8
297,43730,11.9,18,1586,425,-1,12.5
297,43731,1027.4,40,2277,102,1,76.2
297,43732,551.4,35,2033,48,-1,91.2
297,43733,591.5,36,2023,665,-1,78.8
297,43734,783.6,38,2607,279,1,27.5
297,43735,1094.9,40,2551,24,-1,98.8
297,43736,581.3,33,2106,100,1,77.5
297,43737,1114.6,40,2145,550,-1,46.2
297,43738,178.5,28,1634,497,-1,32.5
297,43739,543.2,32,1998,568,-1,51.2
297,43740,1117.8,40,2763,40,-1,93.8
297,43741,743.7,39,2306,626,1,67.5
297,43742,1078.2,40,2297,162,-1,60.0
297,43743,189.2,24,1679,260,1,32.5
297,43744,1114.0,40,2145,236,1,40.0
297,43745,736.7,39,3131,206,1,47.5
297,43746,612.8,36,2325,585,-1,56.2
297,43747,1112.9,40,2141,323,1,15.0
297,43748,1073.9,40,2593,741,-1,100.0
297,43749,408.1,30,1595,599,-1,60.0
297,43750,902.7,40,3156,80,1,82.5
297,43751,1083.5,40,2859,755,-1,103.8
297,43752,262.1,26,1612,36,-1,95.0
297,43753,1122.2,40,2043,31,-1,96.2
297,43754,1042.2,40,3045,581,-1,55.0
297,43755,966.6,40,2622,206,1,47.5
297,43756,1099.8,40,2493,405,1,6.2
297,43757,1088.7,40,2609,473,1,25.0
297,43758,1040.7,40,2094,490,-1,30.0
297,43759,1115.2,40,2299,123,-1,71.2
297,43760,441.1,32,2056,528,-1,40.0
297,43761,1054.3,40,2501,17,-1,100.0
297,43762,1008.0,40,1939,545,-1,45.0
297,43763,1009.0,40,2953,130,1,68.8
297,43764,1002.8,40,3504,376,1,0
297,43765,1086.9,40,2464,179,1,55.0
297,43766,442.9,31,1572,632,-1,70.0
297,43767,1125.0,40,1919,561,-1,50.0
297,43768,983.6,40,2701,221,1,43.8
297,43769,1122.6,40,2149,196,1,50.0
297,43770,989.8,40,2664,400,-1,5.0
297,43771,248.9,30,1834,29,1,97.5
297,43772,954.4,40,3105,551,-1,47.5
297,43773,1093.0,40,2531,112,-1,73.8
297,43774,969.4,40,2276,533,1,42.5
297,43775,897.9,40,3293,366,1,3.8
297,43776,374.8,29,1805,185,1,53.8
297,43777,1075.2,40,2154,698,-1,87.5
297,43778,1089.9,40,2237,62,1,87.5
297,43779,366.7,30,1916,758,-1,105.0
297,43780,55.1,24,1725,256,1,33.8
297,43781,1090.4,40,2593,249,-1,36.2
297,43782,1102.7,40,2183,553,-1,47.5
297,43783,664.1,38,3304,672,-1,80.0
297,43784,1055.7,40,2244,628,-1,68.8
297,43785,1125.7,40,2044,263,1,32.5
297,43786,1123.7,40,2399,544,-1,45.0
297,43787,1086.3,40,2529,20,-1,100.0
297,43788,113.8,26,1679,58,-1,88.8
297,43789,977.0,40,2422,202,-1,48.8
297,43790,387.4,31,1956,652,-1,75.0
297,43791,1098.7,40,2808,683,1,83.8
297,43792,322.5,28,1496,520,-1,38.8
297,43793,1068.8,40,2453,378,1,0
297,43794,1088.7,40,2272,150,-1,63.8
297,43795,290.7,27,1523,116,-1,72.5
297,43796,229.8,29,1615,414,-1,8.8
297,43797,1012.8,40,2840,637,1,71.2
297,43798,1062.1,40,3118,389,-1,2.5
297,43799,1081.9,40,2263,581,-1,55.0
297,43800,1107.2,40,2345,423,1,11.2
297,43801,659.1,35,2302,499,1,32.5
297,43802,614.2,34,1980,145,-1,65.0
297,43803,1049.8,40,2682,466,-1,23.8
297,43804,1071.1,40,2839,209,1,47.5
297,43805,1036.4,40,2915,395,1,3.8
297,43806,1106.3,40,2311,137,-1,67.5
297,43807,956.3,40,2322,266,-1,31.2
297,43808,1088.6,40,2008,70,-1,85.0
297,43809,1109.6,40,2389,351,1,7.5
297,43810,712.4,36,2850,641,1,72.5
297,43811,1022.7,40,3569,390,1,2.5
297,43812,676.1,39,3720,454,1,20.0
297,43813,1021.1,40,2337,664,1,78.8
297,43814,1107.1,40,2095,103,1,76.2
297,43815,1070.9,40,2592,628,1,68.8
297,43816,1098.7,40,2035,580,-1,55.0
297,43817,765.5,39,2829,549,-1,46.2
297,43818,1101.2,40,2566,285,1,26.2
297,43819,472.7,32,1592,377,1,0
297,43820,964.5,40,2778,129,-1,68.8
297,43821,1096.4,40,2358,20,1,100.0
297,43822,418.7,32,1794,263,-1,32.5
297,43823,990.2,40,2498,399,-1,5.0
297,43824,1108.5,40,2244,491,1,30.0
297,43825,1068.2,40,2575,258,-1,33.8
297,43826,1108.7,40,2386,706,-1,90.0
297,43827,1064.1,40,2609,746,1,101.2
297,43828,259.8,26,1532,760,-1,105.0
297,43829,1086.8,40,2852,683,-1,83.8
297,43830,1093.6,40,2311,341,-1,10.0
297,43831,850.7,39,3221,365,1,3.8
297,43832,1096.5,40,2512,60,1,88.8
297,43833,1096.2,40,2250,646,1,73.8
297,43834,1093.9,40,2474,114,1,73.8
297,43835,1106.3,40,2159,198,-1,50.0
297,43836,941.7,40,2513,141,1,66.2
297,43837,326.0,31,1878,679,1,82.5
297,43838,1098.8,40,2227,677,1,82.5
297,43839,1118.5,40,2078,165,1,58.8
297,43840,1070.9,40,2822,326,-1,15.0
297,43841,1079.7,40,2126,483,-1,27.5
297,43842,1053.3,40,3157,284,-1,26.2
297,43843,103.0,25,1898,169,1,57.5
